epoch,train_loss,train_acc,val_loss,val_acc,train_time,val_time
0.0,2.1866979084014893,0.24966000000000002,1.6696749448776245,0.3935,18.99339246749878,2.395456314086914
1.0,1.5761045957183837,0.41992,1.667235606765747,0.42200000000000004,18.93854308128357,2.4620800018310547
2.0,1.366530397491455,0.50126,1.3277045335769653,0.5235000000000001,18.9893536567688,2.4058094024658203
3.0,1.2153664809036255,0.56152,1.2583122001647948,0.5482,19.037599086761475,2.356691360473633
4.0,1.0832949126434326,0.6134200000000001,1.109317675971985,0.6058,18.974963665008545,2.385777235031128
5.0,0.9689098769378662,0.6578200000000001,0.9510075837135314,0.6676000000000001,19.751391887664795,2.4833006858825684
6.0,0.8713479571914673,0.6932200000000001,0.9525896120071411,0.6849000000000001,19.776283502578735,2.4782261848449707
7.0,0.801018856678009,0.7196800000000001,0.8345764815330505,0.7152000000000001,19.718019723892212,2.4304680824279785
8.0,0.7412463624382019,0.74248,1.1076694758415222,0.6475000000000001,19.790343761444092,2.451070547103882
9.0,0.6999111593437195,0.75546,0.7456556282997131,0.7515000000000001,19.71861243247986,2.41239070892334
10.0,0.6594615350151062,0.7698,0.862278728055954,0.7235,19.72831916809082,2.4755287170410156
11.0,0.6214715560340881,0.7846000000000001,0.672947182559967,0.7772,19.796701669692993,2.480649948120117
12.0,0.5967080581665039,0.7920600000000001,0.7072318128585815,0.766,19.802607774734497,2.4382128715515137
13.0,0.5652428545570374,0.8051400000000001,0.6659421014308929,0.7759,19.745131731033325,2.50944447517395
14.0,0.5459703065109253,0.8096200000000001,0.61178078083992,0.7936000000000001,19.088303327560425,2.3398241996765137
15.0,0.5188378443336487,0.8174800000000001,0.6011006526947021,0.7968000000000001,18.952585220336914,2.3838584423065186
16.0,0.49890822396278384,0.82842,0.6028289839744568,0.7989,19.025927305221558,2.4117231369018555
17.0,0.4798817971611023,0.83274,0.6271399646759033,0.7907000000000001,18.9737446308136,2.3279812335968018
18.0,0.4623881911754608,0.8395800000000001,0.5420693177223206,0.8185,19.007391691207886,2.34873104095459
19.0,0.4509961336326599,0.8441200000000001,0.6627159839630127,0.7809,18.959471702575684,2.3774173259735107
20.0,0.43742596155166624,0.8463600000000001,0.6067826352596283,0.7975,18.96495294570923,2.4119133949279785
21.0,0.42273356300354004,0.8537,0.5527280365467071,0.8144,18.911081790924072,2.3603906631469727
22.0,0.41556079919815064,0.85526,0.6205377000808716,0.7963,18.923166036605835,2.435635566711426
23.0,0.3996363680458069,0.8603000000000001,0.54901482629776,0.8208000000000001,18.869159698486328,2.3899240493774414
24.0,0.3899075012874603,0.8649600000000001,0.667901454782486,0.7999,18.981786012649536,2.42228364944458
25.0,0.38025251735687254,0.86794,0.5999775058746338,0.807,18.942795276641846,2.3968820571899414
26.0,0.3757679736328125,0.86906,0.5438788780212402,0.8218000000000001,18.98173427581787,2.3740949630737305
27.0,0.3706438163280487,0.8716,0.572704038143158,0.8212,18.951285362243652,2.429812431335449
28.0,0.3575456680107117,0.87404,0.5367959813117981,0.8265,18.95110249519348,2.3693721294403076
29.0,0.34922903265953065,0.87826,0.5540821118354797,0.8219000000000001,19.009591817855835,2.421154737472534
30.0,0.3436148582363129,0.88026,0.5029557768821716,0.8358,18.97007393836975,2.3691747188568115
31.0,0.3329975387477875,0.8837400000000001,0.5831617510795594,0.8109000000000001,18.956115245819092,2.4196150302886963
32.0,0.33243254121780397,0.8830600000000001,0.5171468155860901,0.8377,18.88995623588562,2.4541239738464355
33.0,0.32317440713882445,0.88768,0.595635101032257,0.812,18.987962245941162,2.3394036293029785
34.0,0.32021476480484007,0.88682,0.4428242372512817,0.8553000000000001,18.973245859146118,2.3205509185791016
35.0,0.3113555668926239,0.8904000000000001,0.5353329707145691,0.8329000000000001,18.924099445343018,2.3696982860565186
36.0,0.3041062481212616,0.8936400000000001,0.503671626830101,0.8361000000000001,18.941235780715942,2.332350730895996
37.0,0.3029317678642273,0.8923200000000001,0.6055695776939392,0.8119000000000001,18.926635265350342,2.3544304370880127
38.0,0.2982770071315765,0.89556,0.4854379461765289,0.8441000000000001,18.997795581817627,2.353315830230713
39.0,0.29356581791877745,0.8963800000000001,0.4790496285915375,0.8478,19.014251947402954,2.434391498565674
40.0,0.29016628076553347,0.89946,0.46234388904571533,0.8503000000000001,18.981279373168945,2.3633127212524414
41.0,0.27820773621082306,0.9025400000000001,0.4579969528675079,0.8520000000000001,18.985681295394897,2.4155406951904297
42.0,0.27688122398376463,0.9033000000000001,0.4544255620956421,0.8524,19.009904146194458,2.378214120864868
43.0,0.2760975519657135,0.9040600000000001,0.45030385751724245,0.8571000000000001,18.95611310005188,2.4143171310424805
44.0,0.2769685205841064,0.9010400000000001,0.44097986195087435,0.8561000000000001,19.012372732162476,2.3908393383026123
45.0,0.2740494306278229,0.90458,0.7642620658874512,0.7853,19.009805917739868,2.3509650230407715
46.0,0.26692420267105105,0.9059200000000001,0.4898075238227844,0.8408,19.005170583724976,2.4233217239379883
47.0,0.2634537081718445,0.9080800000000001,0.5177656383514404,0.8329000000000001,18.998706340789795,2.411997079849243
48.0,0.2633253000450134,0.9068,0.4988555341243744,0.8424,19.038805961608887,2.437441110610962
49.0,0.25847356927394866,0.9101600000000001,0.4601449374198914,0.8526,18.94707489013672,2.4062986373901367
50.0,0.2554038098573685,0.9112000000000001,0.4956460891008377,0.8403,19.031472206115723,2.3704235553741455
51.0,0.2601450859165192,0.9091600000000001,0.48046634731292726,0.8483,18.965370655059814,2.4250009059906006
52.0,0.25081983899116517,0.9121800000000001,0.5327791246891022,0.8380000000000001,18.980588912963867,2.423509120941162
53.0,0.2523377101516724,0.91046,0.48030039501190186,0.8508,19.035797119140625,2.3818142414093018
54.0,0.24898617391586303,0.9121800000000001,0.48044416227340697,0.8486,18.926296949386597,2.355762481689453
55.0,0.2425300350856781,0.91456,0.5209861242294311,0.8431000000000001,19.00728940963745,2.3913140296936035
56.0,0.24656766520500184,0.9119400000000001,0.5262676368236542,0.8378,18.99198627471924,2.4604153633117676
57.0,0.24393117261886596,0.9139400000000001,0.4569076518535614,0.8602000000000001,18.953002214431763,2.412606954574585
58.0,0.23236683456897736,0.9178600000000001,0.4723186361312866,0.8576,18.97323775291443,2.336583375930786
59.0,0.2410638725376129,0.9159,0.478829141330719,0.8571000000000001,18.987366437911987,2.365105628967285
60.0,0.23591590680599211,0.9164800000000001,0.4778206296443939,0.8514,18.929377794265747,2.446373224258423
61.0,0.23474849064826966,0.91888,0.4978814922332764,0.8490000000000001,18.93294382095337,2.3584442138671875
62.0,0.23334515111923218,0.9198200000000001,0.5030305199384689,0.8444,18.907193183898926,2.3797459602355957
63.0,0.23465923414707185,0.9170200000000001,0.6357101598739624,0.8235,19.02972722053528,2.308209180831909
64.0,0.22882912618637086,0.91888,0.45012686898708343,0.8617,19.010912895202637,2.3566410541534424
65.0,0.2284314804840088,0.9197400000000001,0.4562612666130066,0.8648,19.007935523986816,2.4281132221221924
66.0,0.22613948529720307,0.9204000000000001,0.5823136239051819,0.8349000000000001,18.99325728416443,2.389038324356079
67.0,0.22372827610969542,0.9210400000000001,0.5288538026809693,0.8439000000000001,19.039515256881714,2.3971614837646484
68.0,0.22487054021835326,0.92154,0.43506326580047605,0.8636,19.03565788269043,2.4691689014434814
69.0,0.21952110437393188,0.9226400000000001,0.5124725524902344,0.8525,19.0333411693573,2.42010760307312
70.0,0.227194982919693,0.9198200000000001,0.41715848903656005,0.8674000000000001,18.91303062438965,2.373910665512085
71.0,0.21568521894454956,0.9234800000000001,0.5875959564208985,0.8270000000000001,18.980777502059937,2.387453079223633
72.0,0.22096477355003358,0.9229200000000001,0.5320722590923309,0.8491000000000001,18.958346843719482,2.4142699241638184
73.0,0.21790217852115631,0.9222800000000001,0.5118341852188111,0.8504,18.987889051437378,2.464148998260498
74.0,0.22205528651237488,0.9231,0.5013968398094177,0.8453,19.108113765716553,2.384371042251587
75.0,0.21471033917427063,0.9259400000000001,0.5044938748121262,0.8510000000000001,19.06613039970398,2.410466432571411
76.0,0.21368021508216858,0.9256200000000001,0.4577001564025879,0.8616,18.96329355239868,2.347503900527954
77.0,0.21626783051490783,0.9231800000000001,0.433216600894928,0.8641000000000001,19.00406837463379,2.4273557662963867
78.0,0.2146369129228592,0.9238200000000001,0.4907963254928589,0.8536,19.010810613632202,2.410207509994507
79.0,0.21081829557418824,0.9268200000000001,0.5037733793258667,0.8523000000000001,18.95577049255371,2.421337127685547
80.0,0.21400753198623657,0.9258000000000001,0.4703032288789749,0.8585,18.964888095855713,2.4063055515289307
81.0,0.21097640625,0.9253600000000001,0.5740093577384948,0.8390000000000001,18.94900107383728,2.4238853454589844
82.0,0.2069833127593994,0.9278600000000001,0.45227488946914673,0.8669,18.993462324142456,2.3580732345581055
83.0,0.2141928718328476,0.92578,0.5062189410209655,0.8467,18.960095643997192,2.41755747795105
84.0,0.20699774085521697,0.9274800000000001,0.463788739824295,0.86,18.943291187286377,2.4260942935943604
85.0,0.2043192364692688,0.92844,0.48601315603256223,0.8619,18.989655017852783,2.325397253036499
86.0,0.20451299304008483,0.9278600000000001,0.4611661295413971,0.8636,18.964176893234253,2.333083391189575
87.0,0.21211329979896545,0.9272400000000001,0.42797352895736696,0.8716,18.98120093345642,2.3939616680145264
88.0,0.203860720911026,0.9278400000000001,0.4744457121372223,0.8631000000000001,18.948814868927002,2.486219644546509
89.0,0.19993212826251983,0.92942,0.4691743208885193,0.8609,18.968120098114014,2.418862819671631
90.0,0.19595586916923524,0.93142,0.4102781579494476,0.8756,18.92046284675598,2.3485379219055176
91.0,0.19987456987857818,0.92944,0.5094695778846741,0.8489,18.997581005096436,2.3929357528686523
92.0,0.19887080430984497,0.9302,0.48615005333423617,0.8589,18.955147981643677,2.34545636177063
93.0,0.20260777443408967,0.9289600000000001,0.4624855763435364,0.8671000000000001,18.952168703079224,2.420205593109131
94.0,0.19806638350486755,0.9305200000000001,0.4469274797439575,0.864,19.004013061523438,2.4165127277374268
95.0,0.2009992516565323,0.9283600000000001,0.42625531272888184,0.8718,18.997705221176147,2.4218175411224365
96.0,0.19997800333976745,0.9297400000000001,0.5657383851051331,0.8321000000000001,19.03083848953247,2.355013608932495
97.0,0.1958958058691025,0.9310400000000001,0.516016446685791,0.8502000000000001,18.9600567817688,2.4233810901641846
98.0,0.19339413169384004,0.93188,0.47914639835357664,0.8594,18.975072622299194,2.374229669570923
99.0,0.19822275945186615,0.9308400000000001,0.5232526809692383,0.8421000000000001,18.97797131538391,2.3673970699310303
100.0,0.10938961537122727,0.9637800000000001,0.2925434860944748,0.9061,19.036950826644897,2.469818115234375
101.0,0.07762492380619049,0.9748600000000001,0.2875215703487396,0.9111,19.010297536849976,2.4557878971099854
102.0,0.06658538379192352,0.97896,0.28605925188064574,0.9145000000000001,18.981505870819092,2.4134891033172607
103.0,0.05940278148651123,0.9815,0.29064766261577607,0.9163,19.00260329246521,2.3783864974975586
104.0,0.05249556823730469,0.9833400000000001,0.29305070543289186,0.9148000000000001,19.010676860809326,2.3821449279785156
105.0,0.05096387122154236,0.98362,0.29669382791519167,0.9156000000000001,19.059173583984375,2.4196181297302246
106.0,0.04709831459522247,0.9852000000000001,0.3027817198753357,0.9152,19.02382755279541,2.4194095134735107
107.0,0.04416321910887957,0.9853200000000001,0.30479516024589537,0.9153,19.029491662979126,2.3709304332733154
108.0,0.04222860404491425,0.98682,0.31033311281204223,0.9159,19.005810976028442,2.396862268447876
109.0,0.03869947959184646,0.98806,0.3100070476055145,0.9153,19.029143571853638,2.340555191040039
110.0,0.036675865877866747,0.9886800000000001,0.31733912954330445,0.9168000000000001,18.961432218551636,2.421663522720337
111.0,0.035971086065769195,0.9885800000000001,0.3216048547267914,0.9155000000000001,18.995556354522705,2.4222798347473145
112.0,0.03259938245654106,0.99004,0.32635895147323607,0.9148000000000001,18.98576855659485,2.3669846057891846
113.0,0.03215676021158695,0.9904600000000001,0.3247281283855438,0.9138000000000001,18.9913809299469,2.4002866744995117
114.0,0.030635108031630515,0.9906800000000001,0.3308575757026672,0.9153,18.98168659210205,2.349640130996704
115.0,0.029911669476032257,0.9909200000000001,0.3299657639026642,0.9167000000000001,19.039452075958252,2.3360860347747803
116.0,0.02742009672701359,0.9916600000000001,0.3320423065662384,0.9164,18.96691632270813,2.371896266937256
117.0,0.02444475716292858,0.9932400000000001,0.33661653308868406,0.9155000000000001,18.987571239471436,2.3734145164489746
118.0,0.025030608091652393,0.9926600000000001,0.34391783299446105,0.9146000000000001,18.98214316368103,2.4571263790130615
119.0,0.02368875149667263,0.99328,0.3419860100746155,0.9156000000000001,18.99014163017273,2.4231531620025635
120.0,0.023614021496772768,0.9928400000000001,0.34523539190292357,0.9161,18.974668264389038,2.4505410194396973
121.0,0.021634391335248946,0.9936800000000001,0.34376742734909055,0.9164,18.91470217704773,2.44681978225708
122.0,0.022367919068932533,0.9932000000000001,0.34510827527046206,0.9158000000000001,18.954963445663452,2.4065396785736084
123.0,0.02095475411772728,0.9941000000000001,0.34878136806488036,0.9159,19.00479555130005,2.350628137588501
124.0,0.02024325526893139,0.9939600000000001,0.35316410450935365,0.9152,19.013859510421753,2.448228120803833
125.0,0.019941541938185692,0.99406,0.35215283484458926,0.9157000000000001,18.991068124771118,2.421109914779663
126.0,0.019705468130111696,0.9940800000000001,0.3558443603515625,0.9168000000000001,18.955501556396484,2.4232418537139893
127.0,0.018478871296048166,0.9945600000000001,0.3575344367980957,0.9159,19.0119469165802,2.4360849857330322
128.0,0.01744167436540127,0.9950000000000001,0.36512553210258486,0.915,18.939354181289673,2.334866523742676
129.0,0.015516539857685566,0.99604,0.355696444272995,0.9168000000000001,18.95403742790222,2.3863940238952637
130.0,0.016543496791124344,0.9955600000000001,0.35920868277549745,0.9148000000000001,18.9685001373291,2.3225338459014893
