epoch,train_loss,train_acc,val_loss,val_acc,train_time,val_time
0.0,2.420251930923462,0.17102,1.9419300609588623,0.2625,11.271178722381592,2.0958099365234375
1.0,1.743954295730591,0.34880000000000005,1.5546972003936768,0.432,11.098994970321655,1.8437883853912354
2.0,1.4913143006134033,0.45004000000000005,1.416765075492859,0.4806,11.295165538787842,1.8790209293365479
3.0,1.2759602830123902,0.5384,1.2291761264801024,0.5695,11.469454050064087,1.9230623245239258
4.0,1.1078280632781983,0.6028600000000001,1.198585170173645,0.5902000000000001,11.273151636123657,1.9678590297698975
5.0,0.9770248694992065,0.6520800000000001,1.1763136370658875,0.6099,11.704625844955444,2.2088754177093506
6.0,0.8581382357788085,0.6985800000000001,0.8926740155220032,0.6976,11.47384762763977,2.0487334728240967
7.0,0.7729171992301941,0.72872,0.8255032690048217,0.7169,11.53933072090149,1.9223721027374268
8.0,0.7030256342315674,0.7548,0.838973233795166,0.7240000000000001,11.512372255325317,2.174212694168091
9.0,0.6500819710540772,0.7732000000000001,0.8048714268684387,0.7444000000000001,11.80201506614685,2.169461965560913
10.0,0.6166088893890381,0.7855800000000001,0.692772692489624,0.7693,11.60435700416565,2.0757896900177
11.0,0.5780225695896148,0.79976,0.8527531003952027,0.7273000000000001,11.318354606628418,2.3905017375946045
12.0,0.5461279833221435,0.8091200000000001,0.7934189059257507,0.7521,11.420644283294678,1.9906857013702393
13.0,0.5193711488819123,0.8205000000000001,0.6860623198509216,0.77,11.8329496383667,1.9332385063171387
14.0,0.4930301688194275,0.82852,0.7508805105209351,0.7641,11.597809553146362,2.160510778427124
15.0,0.4714046382141113,0.8363800000000001,0.5930883660316467,0.8049000000000001,11.238404512405396,2.2576048374176025
16.0,0.4515890697383881,0.84174,0.6153848540306092,0.7918000000000001,11.458012342453003,2.09517502784729
17.0,0.4300618270111084,0.8503000000000001,0.6128213532924652,0.8034,11.51843547821045,2.1286027431488037
18.0,0.4097205966377258,0.85826,0.5748991408348083,0.8183,11.42065167427063,2.102193593978882
19.0,0.39798127576828,0.8624200000000001,0.7006671709060669,0.7875000000000001,11.541566371917725,2.208746910095215
20.0,0.3779659440326691,0.86806,0.6565757547855378,0.7955,11.447491645812988,2.090224027633667
21.0,0.366049591217041,0.8727800000000001,0.5606697769165039,0.8181,11.077540159225464,1.915952444076538
22.0,0.35994516983032226,0.8746200000000001,0.5735349644184112,0.8177000000000001,11.3520348072052,2.027374029159546
23.0,0.3439972451877594,0.8794000000000001,0.5150028573513031,0.8315,11.308685779571533,2.1259560585021973
24.0,0.33609093720436095,0.8820800000000001,0.5445846922636032,0.8206,11.323547840118408,2.142690896987915
25.0,0.32711782091140745,0.8861000000000001,0.7020819723129272,0.7898000000000001,11.367062330245972,2.1498639583587646
26.0,0.3192130213832855,0.88812,0.5065858775138855,0.8418,11.19624400138855,2.2875664234161377
27.0,0.3053673421382904,0.8938800000000001,0.6058605316162109,0.8157000000000001,11.255924463272095,2.0536789894104004
28.0,0.29086216495513917,0.8984000000000001,0.5175147031784058,0.8382000000000001,11.476823568344116,2.2141923904418945
29.0,0.2920434131336212,0.8971800000000001,0.5522021024227143,0.8311000000000001,11.379753112792969,2.094125509262085
30.0,0.28053959224700925,0.90122,0.5421596695899963,0.8312,11.478601932525635,2.179123640060425
31.0,0.2741368251991272,0.9033000000000001,0.48686856298446657,0.8437,11.316140174865723,1.8734869956970215
32.0,0.26825504433631897,0.9059,0.5060752206802368,0.8437,11.13135552406311,1.905975103378296
33.0,0.25770819623947144,0.9089800000000001,0.5153274349212646,0.8464,11.323435068130493,2.054062604904175
34.0,0.2587251971912384,0.9082000000000001,0.4815530141353607,0.8436,11.431939601898193,1.9474289417266846
35.0,0.24687404479980468,0.91312,0.4952743529319763,0.8456,11.15664291381836,2.1131489276885986
36.0,0.2488932441520691,0.91278,0.502590267753601,0.8396,11.206254243850708,1.9819486141204834
